"h1","h2","team","competition","n_matches","wins","percentage_wins"
"Silencer","Outworld Devourer","team_ftd_a","Boston",1,0,0
"Silencer","Phantom Assassin","Effect","Kiev",1,0,0
"Silencer","Phantom Assassin","TNC Pro Team","Boston",2,1,50
"Silencer","Pudge","","Boston",1,0,0
"Silencer","Pudge","CDEC Gaming","Kiev",1,0,0
"Silencer","Pudge","Team Freedom Dota 2","Kiev",1,0,0
"Silencer","Pugna","Execration","Kiev",1,1,100
"Silencer","Riki","Digital Chaos","Kiev",1,0,0
"Silencer","Riki","Invictus Gaming","Kiev",1,1,100
"Silencer","Riki","Newbee","Kiev",1,1,100
"Silencer","Riki","WarriorsGaming.Unity","Kiev",1,1,100
"Silencer","Rubick","LGD-GAMING","Boston",1,1,100
"Silencer","Sand King","","Boston",1,0,0
"Silencer","Sand King","Infamous、","Boston",1,0,0
"Silencer","Sand King","Mineski","Kiev",1,1,100
"Silencer","Sand King","Natus Vincere","Boston",1,0,0
"Silencer","Sand King","Team Random","Kiev",1,0,0
"Silencer","Shadow Demon","Natus Vincere","Boston",1,0,0
"Silencer","Shadow Fiend","Double Dimension","Kiev",1,0,0
"Silencer","Shadow Fiend","Effect","Kiev",1,1,100
"Silencer","Shadow Fiend","Ninjas in Pyjamas","Kiev",1,0,0
"Silencer","Slardar","","Kiev",1,0,0
"Silencer","Slardar","Effect","Kiev",2,1,50
"Silencer","Slardar","Team Freedom Dota 2","Kiev",1,0,0
"Silencer","Slardar","TNC Pro Team","Boston",2,1,50
"Silencer","Slardar","TNC Pro Team","Kiev",1,1,100
"Silencer","Sniper","Effect","Kiev",1,0,0
"Silencer","Spectre","Team Random","Kiev",1,0,0
"Silencer","Spectre","TNC Pro Team","Kiev",1,1,100
"Silencer","Storm Spirit","","Boston",1,0,0
"Silencer","Storm Spirit","Double Dimension","Kiev",1,0,0
"Silencer","Storm Spirit","Invictus Gaming","Kiev",1,1,100
"Silencer","Storm Spirit","Wheel Whreck While Whistling","Kiev",1,0,0
"Silencer","Sven","EHOME.X","Boston",1,0,0
"Silencer","Sven","Execration","Kiev",1,1,100
"Silencer","Sven","Natus Vincere","Boston",1,0,0
"Silencer","Sven","Newbee","Kiev",2,1,50
"Silencer","Sven","Virtus.pro","Kiev",1,1,100
"Silencer","Templar Assassin","LGD-GAMING","Kiev",1,1,100
"Silencer","Terrorblade","Team Freedom Dota 2","Kiev",1,0,0
"Silencer","Terrorblade","Team Secret","Kiev",1,1,100
"Silencer","Timbersaw","LGD-GAMING","Kiev",1,1,100
"Silencer","Timbersaw","Rex Regum QEON","Kiev",1,0,0
"Silencer","Timbersaw","TNC Pro Team","Boston",1,1,100
"Silencer","Timbersaw","Wheel Whreck While Whistling","Kiev",1,0,0
"Silencer","Tinker","Clutch Gamers","Kiev",1,0,0
"Silencer","Tinker","Infamous、","Boston",1,1,100
"Silencer","Tinker","Team Random","Kiev",1,0,0
"Silencer","Treant Protector","SG e-sports","Kiev",1,0,0
"Silencer","Troll Warlord","","Boston",1,0,0
"Silencer","Ursa","LGD.Forever Young","Boston",1,0,0
"Silencer","Vengeful Spirit","","Boston",1,0,0
"Silencer","Vengeful Spirit","Digital Chaos","Kiev",1,0,0
"Silencer","Vengeful Spirit","Double Dimension","Kiev",1,0,0
"Silencer","Vengeful Spirit","Ninjas in Pyjamas","Kiev",1,0,0
"Silencer","Vengeful Spirit","TNC Pro Team","Boston",1,0,0
"Silencer","Weaver","Team NP","Boston",1,0,0
"Skywrath Mage","Abaddon","Team Freedom Dota 2","Boston",1,1,100
"Skywrath Mage","Abaddon","Team Freedom Dota 2","Kiev",1,0,0
"Skywrath Mage","Axe","compLexity Gaming","Boston",1,0,0
"Skywrath Mage","Bloodseeker","Team Freedom Dota 2","Boston",1,0,0
"Skywrath Mage","Centaur Warrunner","Alliance","Kiev",1,1,100
"Skywrath Mage","Clockwerk","Alliance","Kiev",1,0,0
"Skywrath Mage","Dark Seer","compLexity Gaming","Boston",1,0,0
"Skywrath Mage","Doom","Team Freedom Dota 2","Kiev",1,0,0
"Skywrath Mage","Elder Titan","Alliance","Kiev",1,0,0
"Skywrath Mage","Elder Titan","EHOME.X","Boston",1,0,0
"Skywrath Mage","Ember Spirit","Alliance","Kiev",2,1,50
"Skywrath Mage","Ember Spirit","compLexity Gaming","Boston",1,0,0
"Skywrath Mage","Faceless Void","Alliance","Kiev",1,0,0
"Skywrath Mage","Faceless Void","Team Liquid","Boston",1,0,0
"Skywrath Mage","Io","Alliance","Kiev",1,0,0
"Skywrath Mage","Io","team_ftd_a","Boston",1,0,0
"Skywrath Mage","Io","Virtus.pro","Kiev",1,1,100
"Skywrath Mage","Juggernaut","Team Liquid","Boston",1,0,0
"Skywrath Mage","Kunkka","compLexity Gaming","Boston",1,0,0
"Skywrath Mage","Legion Commander","team_ftd_a","Boston",1,0,0
"Skywrath Mage","Legion Commander","Team Liquid","Boston",1,0,0
"Skywrath Mage","Legion Commander","Virtus.pro","Kiev",1,1,100
"Skywrath Mage","Lifestealer","EHOME.X","Boston",1,0,0
"Skywrath Mage","Luna","Alliance","Kiev",2,1,50
"Skywrath Mage","Naga Siren","Team Freedom Dota 2","Boston",1,0,0
"Skywrath Mage","Oracle","Team Liquid","Boston",1,0,0
"Skywrath Mage","Rubick","Alliance","Kiev",1,1,100
"Skywrath Mage","Sand King","Team Freedom Dota 2","Boston",2,1,50
"Skywrath Mage","Sand King","Team Freedom Dota 2","Kiev",1,0,0
"Skywrath Mage","Sand King","team_ftd_a","Boston",1,0,0
"Skywrath Mage","Shadow Fiend","Alliance","Kiev",1,0,0
"Skywrath Mage","Shadow Fiend","Team Freedom Dota 2","Kiev",1,0,0
"Skywrath Mage","Slardar","EHOME.X","Boston",1,0,0
"Skywrath Mage","Sniper","Team Freedom Dota 2","Boston",1,0,0
"Skywrath Mage","Sven","Team Freedom Dota 2","Boston",1,1,100
"Skywrath Mage","Sven","Team NP","Boston",1,1,100
"Skywrath Mage","Templar Assassin","EHOME.X","Boston",1,0,0
"Skywrath Mage","Terrorblade","Team Freedom Dota 2","Boston",1,1,100
"Skywrath Mage","Tinker","team_ftd_a","Boston",1,0,0
"Skywrath Mage","Tiny","Alliance","Kiev",1,0,0
"Skywrath Mage","Undying","Team NP","Boston",1,1,100
"Slardar","Alchemist","","Kiev",1,0,0
"Slardar","Alchemist","OG Dota2","Boston",1,1,100
"Slardar","Alchemist","Team Empire","Kiev",2,1,50
"Slardar","Alchemist","Team Random","Kiev",1,0,0
"Slardar","Ancient Apparition","iG.Vitality","Boston",1,0,0
"Slardar","Anti-Mage","LGD.Forever Young","Boston",1,1,100
"Slardar","Axe","","Boston",2,2,100
"Slardar","Axe","Alliance","Boston",1,0,0
"Slardar","Axe","B)ears","Kiev",1,1,100
"Slardar","Axe","Clutch Gamers","Kiev",1,0,0
"Slardar","Axe","Infamous、","Boston",1,1,100
"Slardar","Axe","Sacola de lixo","Kiev",1,0,0
"Slardar","Axe","Team Empire","Kiev",1,1,100
"Slardar","Bane","Team Secret","Boston",1,1,100
"Slardar","Batrider","","Boston",1,0,0
"Slardar","Batrider","B)ears","Kiev",1,0,0
"Slardar","Batrider","CDEC Gaming","Kiev",1,0,0
"Slardar","Batrider","Midas Club Elite","Kiev",1,1,100
"Slardar","Batrider","Prodota Gaming","Kiev",1,0,0
"Slardar","Beastmaster","","Boston",1,0,0
"Slardar","Beastmaster","Effect","Kiev",1,0,0
"Slardar","Beastmaster","Escape Gaming","Boston",1,0,0
"Slardar","Beastmaster","Natus Vincere","Kiev",2,2,100
"Slardar","Beastmaster","SG e-sports","Kiev",1,1,100
"Slardar","Bounty Hunter","EHOME.KEEN","Boston",2,1,50
"Slardar","Bounty Hunter","Rex Regum QEON","Boston",1,0,0
"Slardar","Bounty Hunter","TNC Pro Team","Boston",1,1,100
"Slardar","Brewmaster","","Kiev",2,0,0
"Slardar","Brewmaster","Effect","Kiev",1,1,100
"Slardar","Centaur Warrunner","Ninjas in Pyjamas","Kiev",1,0,0
"Slardar","Centaur Warrunner","Team Secret","Kiev",1,0,0
"Slardar","Chen","compLexity Gaming","Kiev",1,1,100
"Slardar","Chen","iG.Vitality","Boston",2,1,50
"Slardar","Chen","Natus Vincere","Kiev",1,1,100
"Slardar","Chen","Virtus.pro","Boston",1,1,100
"Slardar","Clockwerk","Alliance","Kiev",1,0,0
"Slardar","Clockwerk","Double Dimension","Kiev",1,0,0
"Slardar","Clockwerk","Effect","Kiev",1,1,100
"Slardar","Clockwerk","Team Alternate Attax","Kiev",1,0,0
"Slardar","Clockwerk","Virtus.pro","Boston",1,1,100
"Slardar","Crystal Maiden","BeanBoys","Kiev",1,0,0
"Slardar","Crystal Maiden","Clutch Gamers","Kiev",1,0,0
"Slardar","Crystal Maiden","Ninjas in Pyjamas","Kiev",2,1,50
"Slardar","Crystal Maiden","Team Secret","Kiev",1,1,100
"Slardar","Dark Seer","B)ears","Kiev",3,1,33
"Slardar","Dark Seer","Comanche","Kiev",2,2,100
"Slardar","Dark Seer","Elements Pro Gaming","Kiev",1,1,100
"Slardar","Dark Seer","Escape Gaming","Boston",1,1,100
"Slardar","Dark Seer","Natus Vincere","Kiev",1,1,100
"Slardar","Dark Seer","Ninjas in Pyjamas","Kiev",1,1,100
"Slardar","Dark Seer","OG Dota2","Boston",2,2,100
"Slardar","Dark Seer","Team. Spirit","Kiev",2,1,50
"Slardar","Dark Seer","TNC Pro Team","Kiev",3,2,67
"Slardar","Dark Seer","Vega Squadron","Boston",1,1,100
"Slardar","Dazzle","","Kiev",1,0,0
"Slardar","Dazzle","Alliance","Boston",1,0,0
"Slardar","Dazzle","CDEC Gaming","Kiev",1,0,0
"Slardar","Dazzle","Friends","Kiev",1,0,0
"Slardar","Dazzle","Midas Club Elite","Kiev",1,1,100
"Slardar","Dazzle","Not Today !","Kiev",1,1,100
"Slardar","Dazzle","Prodota Gaming","Boston",1,0,0
"Slardar","Dazzle","Team NP","Kiev",1,1,100
"Slardar","Dazzle","the wings gaming","Boston",1,0,0
"Slardar","Dazzle","WarriorsGaming.Unity","Kiev",1,0,0
"Slardar","Disruptor","Double Dimension","Kiev",1,0,0
"Slardar","Disruptor","EHOME.KEEN","Boston",1,1,100
"Slardar","Disruptor","Faceless","Boston",1,1,100
"Slardar","Disruptor","iG.Vitality","Kiev",2,2,100
"Slardar","Disruptor","LGD.Forever Young","Boston",1,1,100
"Slardar","Disruptor","Mineski","Boston",2,0,0
"Slardar","Disruptor","Sacola de lixo","Kiev",1,0,0
"Slardar","Disruptor","Team Empire","Kiev",2,0,0
"Slardar","Disruptor","Team Liquid","Boston",1,0,0
"Slardar","Disruptor","Team. Spirit","Kiev",3,2,67
"Slardar","Disruptor","the wings gaming","Boston",1,0,0
"Slardar","Disruptor","Unknown Team","Kiev",1,1,100
"Slardar","Doom","Team. Spirit","Kiev",1,1,100
"Slardar","Doom","Virtus.pro","Boston",1,0,0
"Slardar","Dragon Knight","","Kiev",1,0,0
"Slardar","Dragon Knight","LGD.Forever Young","Boston",1,1,100
"Slardar","Drow Ranger","OG Dota2","Boston",1,1,100
"Slardar","Drow Ranger","Team Secret","Boston",1,1,100
"Slardar","Earth Spirit","iG.Vitality","Boston",2,2,100
"Slardar","Earth Spirit","Team Onyx","Kiev",2,1,50
"Slardar","Earth Spirit","Vici Gaming","Kiev",2,1,50
"Slardar","Elder Titan","Fire Dragoon","Boston",1,0,0
"Slardar","Elder Titan","Rex Regum QEON","Boston",1,0,0
"Slardar","Elder Titan","Team NP","Kiev",2,2,100
"Slardar","Ember Spirit","Double Dimension","Kiev",2,0,0
"Slardar","Ember Spirit","Geek Fam","Kiev",1,0,0
"Slardar","Ember Spirit","SG e-sports","Kiev",1,1,100
"Slardar","Ember Spirit","Team Freedom Dota 2","Kiev",1,0,0
"Slardar","Ember Spirit","Team Secret","Kiev",1,0,0
"Slardar","Ember Spirit","Vici Gaming","Kiev",1,0,0
"Slardar","Ember Spirit","WarriorsGaming.Unity","Kiev",1,0,0
"Slardar","Ember Spirit","WarriorsGaming.Youth","Kiev",1,0,0
"Slardar","Enchantress","Virtus.pro","Kiev",1,1,100
"Slardar","Enigma","BeanBoys","Kiev",1,0,0
"Slardar","Enigma","Effect","Kiev",1,0,0
"Slardar","Enigma","LGD.Forever Young","Boston",4,4,100
"Slardar","Enigma","Natus Vincere","Kiev",2,1,50
"Slardar","Enigma","Team Secret","Kiev",1,1,100
"Slardar","Enigma","Vici Gaming","Boston",1,1,100
"Slardar","Faceless Void","LGD.Forever Young","Boston",1,1,100
"Slardar","Faceless Void","Rex Regum QEON","Boston",1,0,0
"Slardar","Gyrocopter","","Kiev",1,0,0
"Slardar","Gyrocopter","Fire Dragoon","Boston",1,0,0
"Slardar","Gyrocopter","LGD.Forever Young","Boston",1,1,100
"Slardar","Gyrocopter","LGD-GAMING","Boston",1,0,0
"Slardar","Invoker","BeanBoys","Kiev",1,0,0
"Slardar","Invoker","B)ears","Kiev",2,1,50
"Slardar","Invoker","CDEC Gaming","Kiev",2,1,50
"Slardar","Invoker","Comanche","Kiev",1,1,100
"Slardar","Invoker","Fire Dragoon","Boston",1,0,0
"Slardar","Invoker","Midas Club Elite","Kiev",1,1,100
"Slardar","Invoker","Team Alternate Attax","Kiev",2,0,0
"Slardar","Invoker","Team Empire","Kiev",1,0,0
"Slardar","Invoker","Team Freedom Dota 2","Kiev",1,1,100
"Slardar","Invoker","Team Secret","Kiev",2,2,100
"Slardar","Invoker","WarriorsGaming.Unity","Kiev",1,0,0
"Slardar","Io","LGD-GAMING","Boston",1,0,0
"Slardar","Jakiro","iG.Vitality","Boston",2,1,50
"Slardar","Jakiro","Team. Spirit","Kiev",1,1,100
"Slardar","Juggernaut","Double Dimension","Kiev",1,1,100
"Slardar","Juggernaut","LGD.Forever Young","Boston",1,1,100
"Slardar","Juggernaut","LGD-GAMING","Kiev",1,0,0
"Slardar","Juggernaut","Not Today !","Kiev",1,1,100
"Slardar","Juggernaut","Prodota Gaming","Boston",2,0,0
"Slardar","Juggernaut","Rex Regum QEON","Boston",1,0,0
"Slardar","Juggernaut","Team Onyx","Kiev",1,1,100
"Slardar","Juggernaut","TNC Pro Team","Kiev",1,1,100
"Slardar","Juggernaut","Trust","Boston",2,2,100
"Slardar","Juggernaut","Vici Gaming","Kiev",1,0,0
"Slardar","Keeper of the Light","Natus Vincere","Kiev",2,2,100
"Slardar","Keeper of the Light","TNC Pro Team","Boston",1,0,0
"Slardar","Keeper of the Light","WarriorsGaming.Unity","Boston",1,0,0
"Slardar","Kunkka","Clutch Gamers","Kiev",1,0,0
"Slardar","Legion Commander","Double Dimension","Kiev",1,0,0
"Slardar","Legion Commander","EHOME.KEEN","Boston",1,1,100
"Slardar","Legion Commander","LGD-GAMING","Boston",1,0,0
"Slardar","Legion Commander","Unknown Team","Kiev",2,2,100
"Slardar","Leshrac","LGD.Forever Young","Boston",1,1,100
"Slardar","Lich","Not Today !","Kiev",1,0,0
"Slardar","Lich","Prodota Gaming","Boston",1,0,0
"Slardar","Lifestealer","BeanBoys","Kiev",1,0,0
"Slardar","Lifestealer","CDEC Gaming","Kiev",1,1,100
"Slardar","Lifestealer","Double Dimension","Kiev",1,0,0
"Slardar","Lifestealer","EHOME.KEEN","Boston",2,1,50
"Slardar","Lifestealer","Evil Geniuses","Boston",1,1,100
"Slardar","Lifestealer","Invictus Gaming","Kiev",1,0,0
"Slardar","Lifestealer","LGD.Forever Young","Boston",3,2,67
"Slardar","Lifestealer","LUCCINI GAMING..","Kiev",1,0,0
"Slardar","Lifestealer","Ninjas in Pyjamas","Kiev",1,1,100
"Slardar","Lifestealer","Not Today !","Kiev",1,1,100
"Slardar","Lifestealer","Prodota Gaming","Boston",1,0,0
"Slardar","Lifestealer","Team Alternate Attax","Kiev",1,0,0
"Slardar","Lifestealer","Team Empire","Kiev",1,0,0
"Slardar","Lifestealer","Team Liquid","Boston",1,0,0
"Slardar","Lifestealer","Team NP","Kiev",1,1,100
"Slardar","Lifestealer","Team Onyx","Kiev",1,1,100
"Slardar","Lifestealer","Vici Gaming","Boston",1,1,100
"Slardar","Lone Druid","Invictus Gaming","Kiev",2,2,100
"Slardar","Lone Druid","LUCCINI GAMING..","Kiev",1,0,0
"Slardar","Lone Druid","SG e-sports","Kiev",1,1,100
"Slardar","Lone Druid","Team Freedom Dota 2","Kiev",1,0,0
"Slardar","Lone Druid","Team Secret","Kiev",1,1,100
"Slardar","Lone Druid","WarriorsGaming.Youth","Kiev",1,0,0
"Slardar","Luna","4 protect five","Kiev",1,0,0
"Slardar","Luna","Fantastic Five","Boston",1,0,0
"Slardar","Luna","KINGAO + 4","Boston",1,0,0
"Slardar","Luna","OG Dota2","Boston",2,2,100
"Slardar","Luna","Team Alternate Attax","Kiev",1,0,0
"Slardar","Luna","Team Secret","Boston",1,0,0
"Slardar","Luna","Unknown Team","Kiev",1,1,100
"Slardar","Luna","WarriorsGaming.Youth","Kiev",2,1,50
"Slardar","Lycan","Team Liquid","Boston",1,0,0
"Slardar","Magnus","Effect","Kiev",1,1,100
"Slardar","Magnus","Rex Regum QEON","Boston",1,0,0
"Slardar","Medusa","CDEC Gaming","Boston",1,0,0
"Slardar","Medusa","LGD.Forever Young","Kiev",1,1,100
"Slardar","Meepo","Rex Regum QEON","Boston",1,0,0
"Slardar","Mirana","Prodota Gaming","Boston",2,0,0
"Slardar","Mirana","Team Liquid","Boston",1,0,0
"Slardar","Mirana","Team. Spirit","Kiev",1,1,100
"Slardar","Mirana","Vega Squadron","Boston",1,1,100
"Slardar","Morphling","B)ears","Kiev",1,1,100
"Slardar","Morphling","Prodota Gaming","Boston",1,0,0
"Slardar","Morphling","Rex Regum QEON","Boston",1,0,0
"Slardar","Naga Siren","Team NP","Boston",1,0,0
"Slardar","Necrophos","Team Secret","Kiev",1,1,100
"Slardar","Night Stalker","Natus Vincere","Kiev",1,1,100
"Slardar","Night Stalker","Prodota Gaming","Kiev",1,0,0
"Slardar","Night Stalker","Team Empire","Kiev",1,0,0
"Slardar","Nyx Assassin","Effect","Kiev",1,0,0
"Slardar","Nyx Assassin","Elements Pro Gaming","Kiev",1,0,0
"Slardar","Nyx Assassin","LUCCINI GAMING..","Kiev",1,0,0
"Slardar","Nyx Assassin","Mineski","Kiev",1,1,100
"Slardar","Nyx Assassin","TNC Pro Team","Kiev",5,4,80
"Slardar","Ogre Magi","LUCCINI GAMING..","Kiev",1,0,0
"Slardar","Ogre Magi","Prodota Gaming","Boston",1,0,0
"Slardar","Ogre Magi","Rex Regum QEON","Boston",1,0,0
"Slardar","Ogre Magi","Team Secret","Kiev",1,1,100
"Slardar","Omniknight","Fantastic Five","Boston",1,0,0
"Slardar","Omniknight","Team Alternate Attax","Kiev",1,0,0
"Slardar","Omniknight","Team Secret","Kiev",2,2,100
"Slardar","Oracle","4 protect five","Kiev",1,0,0
"Slardar","Oracle","LGD-GAMING","Boston",1,1,100
"Slardar","Oracle","Rex Regum QEON","Boston",1,0,0
"Slardar","Oracle","Team Empire","Kiev",1,1,100
"Slardar","Outworld Devourer","B)ears","Kiev",1,0,0
"Slardar","Outworld Devourer","compLexity Gaming","Boston",1,1,100
"Slardar","Outworld Devourer","Effect","Kiev",1,0,0
"Slardar","Outworld Devourer","LGD-GAMING","Boston",1,1,100
"Slardar","Outworld Devourer","LGD-GAMING","Kiev",1,0,0
"Slardar","Outworld Devourer","Not Today !","Kiev",2,2,100
"Slardar","Outworld Devourer","Team Alternate Attax","Kiev",1,0,0
"Slardar","Outworld Devourer","Unknown Team","Kiev",2,2,100
"Slardar","Outworld Devourer","WarriorsGaming.Unity","Kiev",1,1,100
"Slardar","Outworld Devourer","WarriorsGaming.Youth","Kiev",1,1,100
"Slardar","Phantom Assassin","LGD-GAMING","Boston",1,1,100
"Slardar","Phantom Assassin","Trust","Boston",2,2,100
"Slardar","Phoenix","CDEC Gaming","Boston",1,0,0
"Slardar","Phoenix","Invictus Gaming","Boston",1,1,100
"Slardar","Puck","CDEC Gaming","Boston",1,0,0
"Slardar","Puck","Effect","Kiev",1,1,100
"Slardar","Puck","Not Today !","Kiev",1,0,0
"Slardar","Puck","Rex Regum QEON","Boston",1,0,0
"Slardar","Pudge","Double Dimension","Kiev",1,0,0
"Slardar","Pudge","LGD-GAMING","Kiev",1,0,0
"Slardar","Pudge","Young Elite","Kiev",1,0,0
"Slardar","Razor","EHOME.KEEN","Boston",1,0,0
"Slardar","Razor","Geek Fam","Kiev",1,0,0
"Slardar","Razor","LGD.Forever Young","Boston",1,1,100
"Slardar","Razor","Prodota Gaming","Boston",1,0,0
"Slardar","Riki","EHOME.KEEN","Boston",1,0,0
"Slardar","Riki","iG.Vitality","Boston",2,0,0
"Slardar","Riki","iG.Vitality","Kiev",1,0,0
"Slardar","Riki","Invictus Gaming","Kiev",1,1,100
"Slardar","Riki","LGD.Forever Young","Kiev",1,1,100
"Slardar","Riki","Mineski","Boston",1,1,100
"Slardar","Rubick","CDEC Gaming","Kiev",1,1,100
"Slardar","Rubick","Friends","Kiev",1,1,100
"Slardar","Rubick","LGD.Forever Young","Boston",2,0,0
"Slardar","Rubick","Not Today !","Kiev",2,2,100
"Slardar","Rubick","Team NP","Boston",1,0,0
"Slardar","Rubick","Team Secret","Kiev",1,1,100
"Slardar","Shadow Demon","Fantastic Five","Boston",1,0,0
"Slardar","Shadow Demon","Fire Dragoon","Boston",1,0,0
"Slardar","Shadow Demon","Prodota Gaming","Boston",1,0,0
"Slardar","Shadow Demon","Team. Spirit","Kiev",1,1,100
"Slardar","Shadow Demon","the wings gaming","Boston",1,1,100
"Slardar","Shadow Demon","WarriorsGaming.Unity","Boston",1,1,100
"Slardar","Shadow Fiend","Effect","Kiev",2,1,50
"Slardar","Shadow Fiend","Geek Fam","Kiev",1,1,100
"Slardar","Shadow Fiend","Team Empire","Kiev",1,1,100
"Slardar","Shadow Fiend","Team. Spirit","Kiev",1,1,100
"Slardar","Shadow Fiend","Vici Gaming","Kiev",2,2,100
"Slardar","Shadow Fiend","Young Elite","Kiev",1,0,0
"Slardar","Silencer","4 protect five","Kiev",1,0,0
"Slardar","Silencer","compLexity Gaming","Kiev",1,1,100
"Slardar","Silencer","Not Today !","Kiev",1,1,100
"Slardar","Silencer","Team Onyx","Kiev",1,0,0
"Slardar","Silencer","Vici Gaming","Boston",1,1,100
"Slardar","Skywrath Mage","Team NP","Boston",1,1,100
"Slardar","Slark","compLexity Gaming","Boston",2,1,50
"Slardar","Slark","TEAM MAX","Kiev",1,0,0
"Slardar","Sniper","Effect","Kiev",1,0,0
"Slardar","Sniper","Vega Squadron","Boston",1,1,100
"Slardar","Spectre","TNC Pro Team","Kiev",1,0,0
"Slardar","Storm Spirit","Alliance","Kiev",1,0,0
"Slardar","Storm Spirit","Not Today !","Kiev",1,1,100
"Slardar","Storm Spirit","Team Alternate Attax","Kiev",1,0,0
"Slardar","Sven","Not Today !","Kiev",1,0,0
"Slardar","Sven","Team NP","Boston",1,1,100
"Slardar","Templar Assassin","Clutch Gamers","Kiev",1,0,0
"Slardar","Templar Assassin","SG e-sports","Kiev",1,1,100
"Slardar","Templar Assassin","Team Liquid","Boston",1,0,0
"Slardar","Templar Assassin","Team Secret","Kiev",1,0,0
"Slardar","Templar Assassin","Team. Spirit","Kiev",1,1,100
"Slardar","Templar Assassin","Vici Gaming","Kiev",1,0,0
"Slardar","Terrorblade","CDEC Gaming","Kiev",1,0,0
"Slardar","Terrorblade","Midas Club Elite","Kiev",1,1,100
"Slardar","Terrorblade","Team Secret","Kiev",2,2,100
"Slardar","Terrorblade","TNC Pro Team","Kiev",1,1,100
"Slardar","Terrorblade","Vici Gaming","Kiev",1,1,100
"Slardar","Terrorblade","WarriorsGaming.Unity","Kiev",1,1,100
"Slardar","Timbersaw","LGD.Forever Young","Boston",1,1,100
"Slardar","Timbersaw","Mineski","Boston",1,1,100
"Slardar","Timbersaw","Not Today !","Kiev",1,1,100
"Slardar","Timbersaw","Team Alternate Attax","Kiev",1,0,0
"Slardar","Timbersaw","Team Secret","Boston",1,1,100
"Slardar","Timbersaw","Team Secret","Kiev",2,2,100
"Slardar","Timbersaw","Vici Gaming","Boston",1,1,100
"Slardar","Timbersaw","WarriorsGaming.Unity","Kiev",2,1,50
"Slardar","Tinker","CDEC Gaming","Kiev",1,0,0
"Slardar","Tinker","Clutch Gamers","Kiev",1,0,0
"Slardar","Tinker","EHOME.KEEN","Boston",1,0,0
"Slardar","Tinker","Infamous、","Boston",1,1,100
"Slardar","Tinker","TEAM MAX","Kiev",1,0,0
"Slardar","Tinker","WarriorsGaming.Unity","Kiev",1,1,100
"Slardar","Tiny","Team Secret","Boston",1,0,0
"Slardar","Treant Protector","Evil Geniuses","Boston",1,1,100
"Slardar","Troll Warlord","","Kiev",1,0,0
"Slardar","Troll Warlord","Not Today !","Kiev",1,1,100
"Slardar","Underlord","Mineski","Kiev",2,1,50
"Slardar","Underlord","Natus Vincere","Kiev",1,1,100
"Slardar","Underlord","Team Alternate Attax","Kiev",1,0,0
"Slardar","Undying","compLexity Gaming","Boston",1,1,100
"Slardar","Undying","Not Today !","Kiev",1,1,100
"Slardar","Undying","Team NP","Boston",2,1,50
"Slardar","Ursa","EHOME.KEEN","Boston",1,0,0
"Slardar","Ursa","LGD.Forever Young","Boston",1,0,0
"Slardar","Ursa","LGD.Forever Young","Kiev",1,1,100
"Slardar","Ursa","Prodota Gaming","Boston",1,0,0
"Slardar","Ursa","Team Alternate Attax","Kiev",1,0,0
"Slardar","Ursa","Team Empire","Kiev",1,0,0
"Slardar","Ursa","Team. Spirit","Kiev",4,3,75
"Slardar","Ursa","Vici Gaming","Kiev",1,1,100
"Slardar","Ursa","WarriorsGaming.Youth","Kiev",1,0,0
"Slardar","Ursa","Young Elite","Kiev",1,0,0
"Slardar","Vengeful Spirit","","Kiev",1,0,0
"Slardar","Vengeful Spirit","Alliance","Kiev",1,0,0
